fk_course,fk_plan,fk_teacher_teacher,teacher_name,language_type,fk_student,fk_test,origin_test_id,interaction_id,course_ware_id,package_id,package_name,page_id,order_id,data_source,test_type,test_type_desc,is_answer,answer_time,is_force,is_right,total_blank_nums,right_blank_nums,right_ratio,score,submit_time,etl_time,dt,年级,讲次
99780,812251,15006,关艺,1.0,63408875,231161183441076100_6158325,1,231161183441076100,117656,5403310,08游戏二：夸父追日（脑科学手眼配合模板,6158325,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,39.0,0.0,1.0,1.0,1.0,100.0,,2021-01-28 19:47:31,2021-01-29 05:08:06.55,20210128,中,11
106874,878737,52428,罗澜,1.0,64974078,488661615546187744_6634600,0,488661615546187744,125461,5851286,28,6634600,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,6.0,0.0,-1.0,0.0,0.0,,85.0,2021-03-19 20:04:38,2021-03-20 05:32:17.043,20210319,中,20
99779,812232,15006,关艺,1.0,54302902,1865661425074650018_6383612,1,1865661425074650018,119237,5616409,脑科学：视觉辨识-复习,6383612,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,83.0,0.0,2.0,5.0,4.0,80.0,,2021-02-25 19:00:33,2021-02-26 06:44:28.448,20210225,中,14
99780,812259,15006,关艺,1.0,53914384,417661580953857220_6697511,1,417661580953857220,125335,5909081,游戏五：脑科学：韵脚辨识,6697511,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,111.0,0.0,2.0,3.0,2.0,66.66666666666666,,2021-03-15 20:00:52,2021-03-16 05:35:05.658,20210315,中,19
99772,812085,22464,张智超,1.0,51274994,179661641173952368_6849218,1,179661641173952368,124113,6049030,游戏三：脑科学：动词词语结构与词汇积累,6849218,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,96.0,0.0,1.0,3.0,3.0,100.0,,2021-03-22 19:17:17,2021-03-23 05:53:57.153,20210322,大,21
99779,812228,15006,关艺,1.0,46811874,3215461157229972566_6098553,1,3215461157229972566,131222,5347220,游戏四：（脑科学---比一比游戏）,6098553,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,69.0,0.0,1.0,3.0,3.0,100.0,,2021-01-25 18:59:31,2021-01-26 05:10:19.673,20210125,中,10
99772,812073,22464,张智超,1.0,19543775,154961122802806204_5926984,1,154961122802806204,118799,5182983,16,5926984,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,59.0,0.0,1.0,2.0,2.0,100.0,,2021-01-21 19:21:28,2021-01-22 05:08:35.185,20210121,大,9
99779,812227,15006,关艺,1.0,50624471,2651361122608634718_6054747,1,2651361122608634718,130233,5306053,互动模板,6054747,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,72.0,0.0,1.0,8.0,8.0,100.0,,2021-01-21 18:49:21,2021-01-22 05:08:35.185,20210121,中,9
100893,816089,43944,杨洋,1.0,49731484,742561494390176562_6531261,1,742561494390176562,122101,5756041,脑科学：手眼配合-画梅花,6531261,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,49.0,0.0,1.0,2.0,2.0,100.0,,2021-03-05 19:32:33,2021-03-06 05:28:56.52,20210305,大,16
100893,816075,43944,杨洋,1.0,12847836,2129560829099461872_5585188,1,2129560829099461872,110771,4867624,青梅,5585188,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,128.0,0.0,1.0,3.0,3.0,100.0,,2020-12-18 19:32:06,2020-12-19 05:19:40.976,20201218,大,2
99780,812244,15006,关艺,1.0,21977488,2129560976127953194_5798984,1,2129560976127953194,122828,5061672,游戏四：动词匹配,5798984,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,163.0,0.0,1.0,3.0,3.0,100.0,,2021-01-04 19:57:23,2021-01-05 05:05:52.549,20210104,中,4
99768,811981,15316,王越,1.0,55891933,3215461019267205898_5803915,1,3215461019267205898,122986,5066394,32,5803915,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,25.0,0.0,1.0,1.0,1.0,100.0,,2021-01-09 19:44:58,2021-01-10 05:08:28.613,20210109,大,5
99771,812061,22464,张智超,1.0,65925958,255561598132123550_6695125,1,255561598132123550,125196,5906931,28,6695125,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,0,,,,,,,,,2021-03-18 05:34:22.245,20210317,大,19
99778,812212,15006,关艺,1.0,50988273,675761494417570592_6538510,1,675761494417570592,141640,5762906,01,6538510,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,22.0,0.0,1.0,1.0,1.0,100.0,,2021-03-05 19:36:39,2021-03-06 05:28:56.52,20210305,中,16
106874,878728,52428,罗澜,1.0,61854365,2557561192144397266_6155596,0,2557561192144397266,117656,5400744,17,6155596,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,60.0,0.0,-1.0,0.0,0.0,,89.0,2021-01-29 19:58:46,2021-01-30 05:44:21.351,20210129,中,11
99779,812218,15006,关艺,1.0,52335089,899561675755249718_6892258,1,899561675755249718,133373,6089034,互动游戏（六) 脑科学语音分辨,6892258,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,120.0,0.0,1.0,3.0,3.0,100.0,,2021-03-26 19:21:13,2021-03-27 05:39:51.867,20210326,中,22
99768,811995,15316,王越,1.0,57703523,234461598101419692_6695914,1,234461598101419692,125196,5907628,游戏三：脑科学：形容词词语结构与词汇积累,6695914,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,171.0,0.0,2.0,4.0,3.0,75.0,,2021-03-17 19:39:45,2021-03-18 05:34:22.245,20210317,大,19
99772,812074,22464,张智超,1.0,59897311,767561157474876524_6094986,1,767561157474876524,117007,5343960,海底连连看,6094986,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,42.0,0.0,1.0,3.0,3.0,100.0,,2021-01-25 19:39:51,2021-01-26 05:10:19.673,20210125,大,10
99770,812039,15316,王越,1.0,14616268,152961580855083220_6673528,0,152961580855083220,125196,5887079,30,6673528,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,53.0,0.0,-1.0,0.0,0.0,,85.0,2021-03-15 19:45:00,2021-03-16 05:35:05.658,20210315,大,19
106587,876577,15316,王越,1.0,4615924,947761494247688778_6531267,1,947761494247688778,122101,5756047,脑科学：部件辨识,6531267,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,60.0,0.0,2.0,3.0,2.0,66.66666666666666,,2021-03-05 19:08:59,2021-03-06 05:28:56.52,20210305,大,16
99778,812213,15006,关艺,1.0,63737250,2722261528936866774_6571126,1,2722261528936866774,122723,5793063,游戏五：脑科学：韵脚辨识,6571126,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,144.0,0.0,1.0,3.0,3.0,100.0,,2021-03-09 19:31:53,2021-03-10 05:19:49.931,20210309,中,17
99772,812086,22464,张智超,1.0,54605509,540261667214292312_6881818,1,540261667214292312,129978,6079407,游戏五：脑科学：部件位置判断—飞船逃生,6881818,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,128.0,0.0,1.0,5.0,5.0,100.0,,2021-03-25 19:37:52,2021-03-26 05:37:06.397,20210325,大,22
99772,812067,22464,张智超,1.0,50810983,3215260855043876340_5638163,1,3215260855043876340,116439,4914852,司马光砸缸,5638163,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,10.0,1.0,0.0,2.0,0.0,0.0,,2020-12-21 19:34:11,2020-12-22 05:32:38.944,20201221,大,3
99772,812078,22464,张智超,1.0,61125058,2065361425256128362_6324363,1,2065361425256128362,120372,5560308,游戏二：脑科学：空间位置判断-寻找伙伴,6324363,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,65.0,0.0,1.0,3.0,3.0,100.0,,2021-02-25 19:30:29,2021-02-26 06:44:28.448,20210225,大,14
100893,816093,43944,杨洋,1.0,57244271,797661615348869070_6731604,1,797661615348869070,126163,5939759,游戏三：脑科学：手眼配合—春风垂柳,6731604,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,46.0,0.0,1.0,2.0,2.0,100.0,,2021-03-19 19:32:17,2021-03-20 05:32:17.043,20210319,大,20
125567,910247,43944,杨洋,1.0,64133781,256361658430765642_6856605,1,256361658430765642,124113,6056193,游戏二：脑科学：注意抑制—迷路包装,6856605,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,96.0,0.0,1.0,3.0,3.0,100.0,,2021-03-24 19:13:26,2021-03-25 05:28:55.232,20210324,大,21
99780,812258,15006,关艺,1.0,62719754,897761546338817404_6636969,1,897761546338817404,123110,5853460,游戏三：脑科学：目标部件搜索-杭州小笼包,6636969,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,77.0,0.0,2.0,3.0,2.0,66.66666666666666,,2021-03-11 19:51:06,2021-03-12 05:21:16.009,20210311,中,18
106874,878731,52428,罗澜,1.0,16846726,742161434085558110_6043167,0,742161434085558110,119237,5295009,26,6043167,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-02-27 05:15:13.106,20210226,中,14
106873,878709,52428,罗澜,1.0,36460090,443161442449442142_6324384,1,443161442449442142,119237,5560329,脑科学：目标部件搜索-月字辨识,6324384,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,57.0,0.0,1.0,3.0,3.0,100.0,,2021-02-27 19:15:51,2021-02-28 05:15:57.281,20210227,中,14
100893,816094,43944,杨洋,1.0,57236411,677861649958683654_6856616,1,677861649958683654,124113,6056204,游戏六：天降物语—蛋糕制作包装,6856616,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,69.0,0.0,1.0,1.0,1.0,100.0,,2021-03-23 19:40:56,2021-03-24 05:29:52.186,20210323,大,21
106587,876580,15316,王越,1.0,64293197,2298561589337137310_6695125,1,2298561589337137310,125196,5906931,28,6695125,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,19.0,0.0,1.0,1.0,1.0,100.0,,2021-03-16 19:16:31,2021-03-17 05:33:41.12,20210316,大,19
106874,878718,52428,罗澜,1.0,57303985,3215360803329363488_5540877,1,3215360803329363488,113893,4827230,17,5540877,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,33.0,0.0,1.0,2.0,2.0,100.0,,2020-12-15 19:55:28,2020-12-16 05:24:51.635,20201215,中,1
106874,878737,52428,罗澜,1.0,57184174,677761615516630948_6749408,1,677761615516630948,125461,5956244,游戏四：点选套题,6749408,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,40.0,0.0,1.0,3.0,3.0,100.0,,2021-03-19 20:00:06,2021-03-20 05:32:17.043,20210319,中,20
99768,811991,15316,王越,1.0,49692772,947661477164066214_5736885,0,947661477164066214,121194,5003941,28,5736885,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,47.0,0.0,-1.0,0.0,0.0,,70.0,2021-03-03 19:42:05,2021-03-04 05:17:28.241,20210303,大,15
99781,812268,22464,张智超,1.0,41920097,941761044982755650_5882348,1,941761044982755650,116538,5140746,游戏一：下字辨析（捕鱼模板）,5882348,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,58.0,0.0,1.0,1.0,1.0,100.0,,2021-01-12 19:11:27,2021-01-13 05:10:48.737,20210112,中,6
106871,878668,9771,宋爽,1.0,65407116,233761537833816456_6581981,1,233761537833816456,124159,5803031,30,6581981,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-03-10 20:12:40,2021-03-11 05:20:21.594,20210310,大,17
100893,816094,43944,杨洋,1.0,56152321,677861649958683654_6856616,1,677861649958683654,124113,6056204,游戏六：天降物语—蛋糕制作包装,6856616,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,72.0,0.0,1.0,1.0,1.0,100.0,,2021-03-23 19:41:00,2021-03-24 05:29:52.186,20210323,大,21
99780,812257,15006,关艺,1.0,55894918,922461520372302424_6584000,1,922461520372302424,122723,5804813,游戏二：脑科学：注意搜索-山色空蒙雨亦奇,6584000,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,93.0,0.0,1.0,5.0,5.0,100.0,,2021-03-08 19:43:42,2021-03-09 05:18:30.482,20210308,中,17
106871,878664,9771,宋爽,1.0,51193791,795961261174538168_6223719,1,795961261174538168,120286,5465047,游戏一：躲避年兽,6223719,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,47.0,0.0,1.0,3.0,3.0,100.0,,2021-02-06 19:43:15,2021-02-07 05:08:41.497,20210206,大,13
99772,812081,22464,张智超,1.0,20575458,2028061520370054630_6581981,1,2028061520370054630,124159,5803031,30,6581981,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,18.0,0.0,1.0,1.0,1.0,100.0,,2021-03-08 19:42:00,2021-03-09 05:18:30.482,20210308,大,17
106874,878738,52428,罗澜,1.0,57049483,595561649940537746_6856049,1,595561649940537746,146775,6055678,游戏一：脑科学：注意定向-挡住路的是什么,6856049,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,77.0,0.0,2.0,8.0,7.0,87.5,,2021-03-23 19:38:03,2021-03-24 05:29:52.186,20210323,中,21
99781,812270,22464,张智超,1.0,47332597,1094361105530267410_5887219,1,1094361105530267410,117004,5145436,游戏四：风清对月朗,5887219,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,28.0,0.0,1.0,1.0,1.0,100.0,,2021-01-19 19:22:14,2021-01-20 05:44:34.171,20210119,中,8
99779,812231,15006,关艺,1.0,35397408,155661243593073336_6256881,1,155661243593073336,119208,5496345,游戏二：洞庭湖颜色,6256881,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,19.0,0.0,1.0,1.0,1.0,100.0,,2021-02-04 18:52:31,2021-02-05 05:08:48.422,20210204,中,13
99772,812068,22464,张智超,1.0,60459046,3215460975890338760_5672155,1,3215460975890338760,116416,4945864,11,5672155,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,36.0,0.0,1.0,2.0,2.0,100.0,,2021-01-04 19:15:41,2021-01-05 05:05:52.549,20210104,大,4
99778,812213,15006,关艺,1.0,23989234,922661528831576868_6584000,1,922661528831576868,122723,5804813,游戏二：脑科学：注意搜索-山色空蒙雨亦奇,6584000,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,102.0,0.0,1.0,5.0,5.0,100.0,,2021-03-09 19:13:39,2021-03-10 05:19:49.931,20210309,中,17
106587,876574,15316,王越,1.0,23279794,2296261252203878766_6223719,1,2296261252203878766,120286,5465047,游戏一：躲避年兽,6223719,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,41.0,0.0,1.0,3.0,3.0,100.0,,2021-02-05 18:48:05,2021-02-06 05:57:35.352,20210205,大,13
106874,878721,52428,罗澜,1.0,60121850,581060984822117006_5798915,0,581060984822117006,122828,5061603,22,5798915,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-01-06 05:17:17.396,20210105,中,4
99781,812278,22464,张智超,1.0,7746134,947861494392879186_6538506,0,947861494392879186,141640,5762902,22,6538506,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-06 05:28:56.52,20210305,中,16
106873,878697,52428,罗澜,1.0,3849139,2129560837608170026_5603450,0,2129560837608170026,110965,4883677,22,5603450,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,33.0,0.0,-1.0,0.0,0.0,,73.0,2020-12-19 19:09:44,2020-12-20 05:21:56.324,20201219,中,2
106587,876563,15316,王越,1.0,54515325,3215160828916548094_5585188,1,3215160828916548094,110771,4867624,青梅,5585188,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,110.0,0.0,1.0,3.0,3.0,100.0,,2020-12-18 19:01:18,2020-12-19 05:19:40.976,20201218,大,2
99778,812209,15006,关艺,1.0,64403744,2453561252474909330_6212759,1,2453561252474909330,119208,5454673,25,6212759,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,20.0,0.0,1.0,1.0,1.0,100.0,,2021-02-05 19:32:50,2021-02-06 05:57:35.352,20210205,中,13
100893,816091,43944,杨洋,1.0,65248573,796861554908289784_6626842,1,796861554908289784,122174,5844198,游戏四：脑科学：部件辨识,6626842,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,56.0,0.0,1.0,3.0,3.0,100.0,,2021-03-12 19:39:05,2021-03-17 11:45:37.371,20210312,大,18
99780,812261,15006,关艺,1.0,15277638,256161641460443510_6856055,1,256161641460443510,146775,6055684,23,6856055,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,33.0,0.0,1.0,1.0,1.0,100.0,,2021-03-22 20:03:58,2021-03-23 05:53:57.153,20210322,中,21
106873,878709,52428,罗澜,1.0,10093403,443161442486388880_6324385,1,443161442486388880,119237,5560330,无字辨识（捕鱼模板）,6324385,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,87.0,0.0,1.0,1.0,1.0,100.0,,2021-02-27 19:22:34,2021-02-28 05:15:57.281,20210227,中,14
106871,878666,9771,宋爽,1.0,57645498,922061477200407910_6257183,1,922061477200407910,121194,5496618,游戏一：打电话110,6257183,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,25.0,0.0,1.0,1.0,1.0,100.0,,2021-03-03 19:47:11,2021-03-04 05:17:28.241,20210303,大,15
106587,876579,15316,王越,1.0,16345972,444661554643677574_6625862,1,444661554643677574,122174,5843224,游戏二：选择雨伞,6625862,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,24.0,0.0,1.0,2.0,2.0,100.0,,2021-03-12 18:54:22,2021-03-17 11:45:37.371,20210312,大,18
106587,876582,15316,王越,1.0,46889111,898861649568825050_6856600,1,898861649568825050,124113,6056188,游戏一：锦囊妙计,6856600,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,51.0,0.0,1.0,1.0,1.0,100.0,,2021-03-23 18:35:40,2021-03-24 05:29:52.186,20210323,大,21
100893,816080,43944,杨洋,1.0,62570302,2219561070940996960_5925626,1,2219561070940996960,115091,5181768,脑科学：长颈鹿动作——语义,5925626,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,45.0,0.0,1.0,4.0,4.0,100.0,,2021-01-15 19:17:38,2021-01-16 05:10:32.199,20210115,大,7
100895,816138,34447,王旭晖,1.0,23570364,2510861658490497444_6855019,1,2510861658490497444,146775,6054664,游戏四：找不同模板,6855019,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,110.0,1.0,1.0,1.0,1.0,100.0,,2021-03-24 19:23:37,2021-03-25 05:28:55.232,20210324,中,21
99769,812000,15316,王越,1.0,15475238,2129560819844941878_5585182,1,2129560819844941878,110771,4867618,草船借箭,5585182,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,69.0,0.0,1.0,3.0,3.0,100.0,,2020-12-17 17:48:40,2020-12-18 05:22:47.977,20201217,大,2
99769,812016,15316,王越,1.0,52569323,1867361545763643102_6626842,1,1867361545763643102,122174,5844198,游戏四：脑科学：部件辨识,6626842,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,76.0,1.0,1.0,3.0,3.0,100.0,,2021-03-11 18:15:14,2021-03-12 05:21:16.009,20210311,大,18
100893,816082,43944,杨洋,1.0,62661713,336161131558224712_6014800,0,336161131558224712,118799,5267591,33,6014800,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-01-23 05:08:19.749,20210122,大,9
99781,812271,22464,张智超,1.0,60177425,2316361131482100820_6054754,1,2316361131482100820,130233,5306060,互动模板,6054754,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,126.0,0.0,1.0,3.0,3.0,100.0,,2021-01-22 19:29:09,2021-01-23 05:08:19.749,20210122,中,9
99768,811995,15316,王越,1.0,55904195,1941261598137573256_6673528,0,1941261598137573256,125196,5887079,30,6673528,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-18 05:34:22.245,20210317,大,19
99770,812024,15316,王越,1.0,58859488,3215160976075716270_5672173,1,3215160976075716270,116416,4945882,27,5672173,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-01-04 19:46:19,2021-01-05 05:05:52.549,20210104,大,4
99768,811979,15316,王越,1.0,45983431,3215460872395225500_5638165,1,3215460872395225500,116439,4914854,29,5638165,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2020-12-23 19:46:17,2020-12-24 05:35:43.104,20201223,大,3
100893,816075,43944,杨洋,1.0,30667289,2129560829165606402_5593243,1,2129560829165606402,110771,4874713,31,5593243,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,24.0,0.0,1.0,1.0,1.0,100.0,,2020-12-18 19:41:22,2020-12-19 05:19:40.976,20201218,大,2
99768,811980,15316,王越,1.0,55168330,1119660993329933074_5672170,1,1119660993329933074,116416,4945879,海底连连看,5672170,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,51.0,0.0,1.0,3.0,3.0,100.0,,2021-01-06 19:42:33,2021-01-07 05:09:42.763,20210106,大,4
127161,920671,55995,王婧莹,1.0,61306200,3215261010577415224_5806149,1,3215261010577415224,122986,5068486,游戏二：脑科学：打地鼠——大象包装,5806149,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,129.0,0.0,1.0,3.0,3.0,100.0,,2021-01-08 19:38:26,2021-01-09 05:07:15.649,20210108,大,5
125567,910245,43944,杨洋,1.0,61043710,949461598114069486_6673528,0,949461598114069486,125196,5887079,30,6673528,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-18 05:34:22.245,20210317,大,19
99772,812083,22464,张智超,1.0,54119808,465261580857877852_6695125,1,465261580857877852,125196,5906931,28,6695125,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,23.0,0.0,1.0,1.0,1.0,100.0,,2021-03-15 19:43:22,2021-03-16 05:35:05.658,20210315,大,19
99771,812058,22464,张智超,1.0,49035779,818861503077464704_6531270,1,818861503077464704,122101,5756050,28,6531270,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,20.0,0.0,1.0,1.0,1.0,100.0,,2021-03-06 19:39:57,2021-03-07 05:33:12.571,20210306,大,16
99779,812230,15006,关艺,1.0,58524178,414461217717311108_6186876,1,414461217717311108,117674,5430761,游戏六（脑科学语音分辨模板）,6186876,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,128.0,0.0,1.0,3.0,3.0,100.0,,2021-02-01 19:01:41,2021-02-02 05:43:08.983,20210201,中,12
106873,878704,52428,罗澜,1.0,57121700,1962261140075559496_6054749,1,1962261140075559496,130233,5306055,14,6054749,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,35.0,0.0,1.0,1.0,1.0,100.0,,2021-01-23 19:19:53,2021-01-24 08:17:05.593,20210123,中,9
